row Id,file Id,Record_Type,State,Buy_Sell,Quantity,Instrument_Code,ISIN_Code,Sedol_Code,Exchange_Id,Gross_Price,Net_Net_Price,Gross_Consideration,Net_Net_Consideration,Settlement_Consideration,Counterparty,Trade_Date,Trade_Time,Trade_Id,Version_Number,Settlement_Date,Dealt_Ccy,Settlement_Ccy,Dealt_To_Settlement_Rate,Dealing_Capacity,Order_Id,Entered_By,Exchange_Trade_Code,Book_Id,Trader,Accrued_Days,Accrued_Interest,Trade_Flags,Sub_Account,Commission,Market_Charges,Brokerage,Stamp_Duty,PTM_Levy,Oasys_Ref,Notes,Bo_Counterparty,BO_Sub_Account,BO_Book_Id,Book_Settlement_Model,Cpty_Book_Id,BO_Cpty_Book_Id,Entered_By_User_Group,BO_Entered_By_User_Group,BO_Counterparty_CREF,BO_Counterparty_CRF2,Instrument_Id,Counterparty_Id,Account_Id,Entered_Date,Entered_Time,Business_Transaction,Commission_Type,Commission_Value,Trading_Entity_ID,Instrument_Description,Epic_Code,Counterparty_Description,Counterparty_Type,Country_Of_Domicile,Amended_Date,Amended_Time,Sales_Credit,Markup,Facilitation,Dealt_Price,Group_Id,Net_Price,Net_Consideration,Business_Transaction_Description,BO_Order_Counterparty,Order_Counterparty,BO_Order_Counterparty_CREF,BO_Order_Counterparty_CREF2,Charge_Name_1,Charge_Amount_1,Charge_Inclusive_1,Charge_Currency_1,Charge_Currency_Amount_1,Charge_Name_2,Charge_Amount_2,Charge_Inclusive_2,Charge_Currency_2,Charge_Currency_Amount_2,Charge_Name_3,Charge_Amount_3,Charge_Inclusive_3,Charge_Currency_3,Charge_Currency_Amount_3,Charge_Name_4,Charge_Amount_4,Charge_Inclusive_4,Charge_Currency_4,Charge_Currency_Amount_4,Charge_Name_5,Charge_Amount_5,Charge_Inclusive_5,Charge_Currency_5,Charge_Currency_Amount_5,Charge_Name_6,Charge_Amount_6,Charge_Inclusive_6,Charge_Currency_6,Charge_Currency_Amount_6,Charge_Name_7,Charge_Amount_7,Charge_Inclusive_7,Charge_Currency_7,Charge_Currency_Amount_7,Charge_Name_8,Charge_Amount_8,Charge_Inclusive_8,Charge_Currency_8,Charge_Currency_Amount_8,Charge_Name_9,Charge_Amount_9,Charge_Inclusive_9,Charge_Currency_9,Charge_Currency_Amount_9,Instrument_To_Dealt_Rate,Trade_Date Time,Counterparty_BIC_Code,BO_User,BO_State,Charge_Name_10,Charge_Amount_10,Charge_Inclusive_10,Charge_Currency_10,Charge_Currency_Amount_10,Charge_Name_11,Charge_Amount_11,Charge_Inclusive_11,Charge_Currency_11,Charge_Currency_Amount_11,Charge_Name_12,Charge_Amount_12,Charge_Inclusive_12,Charge_Currency_12,Charge_Currency_Amount_12,Charge_Name_13,Charge_Amount_13,Charge_Inclusive_13,Charge_Currency_13,Charge_Currency_Amount_13,Charge_Name_14,Charge_Amount_14,Charge_Inclusive_14,Charge_Currency_14,Charge_Currency_Amount_14,Charge_Name_15,Charge_Amount_15,Charge_Inclusive_15,Charge_Currency_15,Charge_Currency_Amount_15,Dealt_Price_Type,BO_Sub_Account_CREF,BO_Sub_Account_CRF2,Trader_Ref,Execution_Venue,Order_Price_Type,Link_Reference,BO_Clearing_Service_Id,Representative_Id,Investor_Id,Exchange_Account_Id,Official_Place_Of_Listing,Listing_Exchange_Id,Reporting_Exchange_Id,Basket_Id,Entered_Dealt_To_Settlement_Rate,Entered_Dealt_To_Settlement_Sense,Entered_Instrument_To_Dealt_Rate,Entered_Instrument_To_Dealt_Sense,Order_Entry_Type,Payment_Method_Id,BO_Instrument_Code_1,Riskless_Flag,Counterparty_Contact,BO_Instrument_Code_2,Original_Counterparty,BO_Original_Counterparty,BO_Original_Counterparty_CREF,BO_Original_Counterparty_CREF2,table Report File
1760294,8129,M,I,S,300,EOAN.DE,DE000ENAG999,4942904,GER,8.611,8.6104,2583.3,2583.12,2583.12,MSDMA,20170804,16:45:03,00028316681TRLO0-1,1,20170808,EUR,EUR,1,A,,TMAR,,NETTNG,TMAR,0,0,XX IN,,0,0,0.18,0,0,,,,,NETTNG,,,,,,,,227929CL,26881CL,,20170804,16:45:03,DT,FIXED_AMOUNT,0,EXIE,E.ON SE NA O.N.,EOAN,Morgan Stanley - DMA ORDERS,M,,20170804,16:45:03,0,0,0,8.611,,8.6104,2583.12,Broker trade,,,,,BROKERAGE,0.180000007,Y,EUR,0.18,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:45:03.656377 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XOFF,,,UNIVERSAL,,,,XFRA,GER,GER,,1,M,1,M, ,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760295,8129,M,I,B,300,EOAN.DE,DE000ENAG999,4942904,GER,8.611,8.6104,2583.3,2583.12,2583.12,MSDMA,20170804,16:45:03,00028316682TRLO0-1,1,20170808,EUR,EUR,1,A,,TMAR,,NETTNG,TMAR,0,0,XX XN NE,,0,0,-0.18,0,0,,,,,NETTNG,,,,,,,,227929CL,26881CL,,20170804,16:45:03,DT,FIXED_AMOUNT,0,EXIE,E.ON SE NA O.N.,EOAN,Morgan Stanley - DMA ORDERS,M,,20170804,16:45:03,0,0,0,8.611,,8.6104,2583.12,Broker trade,,,,,BROKERAGE,-0.180000007,Y,EUR,-0.18,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:45:03.660508 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XOFF,,,UNIVERSAL,,,,XFRA,GER,GER,,1,M,1,M, ,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760286,8129,B,I,B,300,EOAN.DE,DE000ENAG999,4942904,GER,8.611,8.609266,2583.3,2582.78,2582.78,ESIBL,20170804,08:14:42,00028316673TRLO0-1,1,20170808,EUR,EUR,1,A,00001695352ORLO0,ben.clarke,,DMA,ben.clarke,0,0,,,0.52,0,0,0,0,,,,,DMA,,,,EXIE_SUPPORT,,,,227929CL,27937CL,,20170804,16:39:38,OB,BASIS_POINT,2,EXIE,E.ON SE NA O.N.,EOAN,"Haitong, Lisbon",C,PT,20170804,16:39:38,0,0,0,8.611,,8.609266,2582.78,Booking,,ESIBL,,,BROKERAGE,0,Y,EUR,0,COMMISSION,0.519999981,Y,EUR,0.519999981,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 08:14:42.394000 +0100s,,BC,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XETR,LIM,,UNIVERSAL,,,,XFRA,GER,GER,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760102,8129,M,I,S,300,EOAN.DE,DE000ENAG999,4942904,GER,8.611,8.6104,2583.3,2583.12,2583.12,MSDMA,20170804,08:14:42,00028316487TRLO0-1,1,20170808,EUR,EUR,1,A,00001695352ORLO0,EMMA,gBt_1PvBTQ-vbstZhFvnEQA,DMA,DMA,0,0,AT AE  ,,0,0,0.18,0,0,,,,,DMA,,,,,,,,227929CL,26881CL,,20170804,08:14:42,BE,FIXED_AMOUNT,0,EXIE,E.ON SE NA O.N.,EOAN,Morgan Stanley - DMA ORDERS,M,,20170804,08:14:42,0,0,0,8.611,,8.6104,2583.12,Broker fill,,ESIBL,,,BROKERAGE,0.180000007,Y,EUR,0.18,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 08:14:42.394000 +0100s,,DMA,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XETR,LIM,,UNIVERSAL,,,,XFRA,GER,GER,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760288,8129,M,I,B,541,ALM.MA,ES0157097017,B1YY662,MAD,8.32,8.321257,4501.12,4501.8,4501.8,MSDMA,20170804,16:45:03,00028316675TRLO0-1,1,20170808,EUR,EUR,1,A,,TMAR,,NETTNG,TMAR,0,0,XX IN,,0,0,0.68,0,0,,,,,NETTNG,,,,,,,,71276CL,26881CL,,20170804,16:45:03,DT,FIXED_AMOUNT,0,EXIE,ALMIRALL S.A.,ALM,Morgan Stanley - DMA ORDERS,M,,20170804,16:45:03,0,0,0,8.32,,8.321257,4501.8,Broker trade,,,,,BROKERAGE,0.680000007,Y,EUR,0.68,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:45:03.625376 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M, ,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760289,8129,M,I,S,541,ALM.MA,ES0157097017,B1YY662,MAD,8.32,8.321257,4501.12,4501.8,4501.8,MSDMA,20170804,16:45:03,00028316676TRLO0-1,1,20170808,EUR,EUR,1,A,,TMAR,,NETTNG,TMAR,0,0,XX XN NE,,0,0,-0.68,0,0,,,,,NETTNG,,,,,,,,71276CL,26881CL,,20170804,16:45:03,DT,FIXED_AMOUNT,0,EXIE,ALMIRALL S.A.,ALM,Morgan Stanley - DMA ORDERS,M,,20170804,16:45:03,0,0,0,8.32,,8.321257,4501.8,Broker trade,,,,,BROKERAGE,-0.680000007,Y,EUR,-0.68,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:45:03.633400 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M, ,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760285,8129,M,I,B,541,ALM.MA,ES0157097017,B1YY662,MAD,8.32,8.321257,4501.12,4501.8,4501.8,MSDMA,20170804,16:16:02,00028316670TRLO0-1,1,20170808,EUR,EUR,1,A,00001695359ORLO0,EMMA,bNrLGUNvQvOCzbEq-IBucQA,DMA,DMA,0,0,AT AE  ,,0,0,0.68,0,0,,,,,DMA,,,,,,,,71276CL,26881CL,,20170804,16:16:02,BE,FIXED_AMOUNT,0,EXIE,ALMIRALL S.A.,ALM,Morgan Stanley - DMA ORDERS,M,,20170804,16:16:02,0,0,0,8.32,,8.321257,4501.8,Broker fill,,ESIBL,,,BROKERAGE,0.680000007,Y,EUR,0.68,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:16:02.809000 +0100s,,DMA,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760292,8129,M,I,B,15804,TRE.MA,ES0178165017,B16FTB9,MAD,29.58968,29.59412,467635.2,467705.4,467705.4,MSALGO,20170804,16:45:03,00028316679TRLO0-1,1,20170808,EUR,EUR,1,A,,TMAR,,NETTNG,TMAR,0,0,XX IN,,0,0,70.15,0,0,,,,,NETTNG,,,,,,,,47967CL,26880CL,,20170804,16:45:03,DT,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,16:45:03,0,0,0,29.58968,,29.59412,467705.4,Broker trade,,,,,BROKERAGE,70.15000153,Y,EUR,70.15,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:45:03.648248 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M, ,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760293,8129,M,I,S,15804,TRE.MA,ES0178165017,B16FTB9,MAD,29.58968,29.59412,467635.2,467705.4,467705.4,MSALGO,20170804,16:45:03,00028316680TRLO0-1,1,20170808,EUR,EUR,1,A,,TMAR,,NETTNG,TMAR,0,0,XX XN NE,,0,0,-70.15,0,0,,,,,NETTNG,,,,,,,,47967CL,26880CL,,20170804,16:45:03,DT,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,16:45:03,0,0,0,29.58968,,29.59412,467705.4,Broker trade,,,,,BROKERAGE,-70.15000153,Y,EUR,-70.15,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 16:45:03.652279 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M, ,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760103,8129,M,I,B,23,TRE.MA,ES0178165017,B16FTB9,MAD,29.53,29.53435,679.19,679.29,679.29,MSALGO,20170804,09:31:02,00028316488TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.1,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:31:02,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:31:02,0,0,0,29.53,,29.53435,679.29,Broker fill,,ESIBL,,,BROKERAGE,0.100000001,Y,EUR,0.1,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:31:02.583000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760104,8129,M,I,B,114,TRE.MA,ES0178165017,B16FTB9,MAD,29.5,29.50439,3363,3363.5,3363.5,MSALGO,20170804,09:31:24,00028316489TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.5,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:31:24,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:31:24,0,0,0,29.5,,29.50439,3363.5,Broker fill,,ESIBL,,,BROKERAGE,0.5,Y,EUR,0.5,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:31:24.206000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760105,8129,M,I,B,78,TRE.MA,ES0178165017,B16FTB9,MAD,29.505,29.50949,2301.39,2301.74,2301.74,MSALGO,20170804,09:32:07,00028316490TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.35,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:32:07,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:32:07,0,0,0,29.505,,29.50949,2301.74,Broker fill,,ESIBL,,,BROKERAGE,0.349999994,Y,EUR,0.35,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:32:07.367000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760106,8129,M,I,B,30,TRE.MA,ES0178165017,B16FTB9,MAD,29.505,29.50933,885.15,885.28,885.28,MSALGO,20170804,09:32:07,00028316491TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.13,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:32:07,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:32:07,0,0,0,29.505,,29.50933,885.28,Broker fill,,ESIBL,,,BROKERAGE,0.129999995,Y,EUR,0.13,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:32:07.367000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760107,8129,M,I,B,106,TRE.MA,ES0178165017,B16FTB9,MAD,29.505,29.50943,3127.53,3128,3128,MSALGO,20170804,09:33:07,00028316492TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.47,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:33:07,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:33:07,0,0,0,29.505,,29.50943,3128,Broker fill,,ESIBL,,,BROKERAGE,0.469999999,Y,EUR,0.47,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:33:07.462000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760108,8129,M,I,B,91,TRE.MA,ES0178165017,B16FTB9,MAD,29.5,29.5044,2684.5,2684.9,2684.9,MSALGO,20170804,09:33:07,00028316493TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.4,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:33:07,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:33:07,0,0,0,29.5,,29.5044,2684.9,Broker fill,,ESIBL,,,BROKERAGE,0.400000006,Y,EUR,0.4,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:33:07.463000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760109,8129,M,I,B,29,TRE.MA,ES0178165017,B16FTB9,MAD,29.485,29.48948,855.07,855.2,855.2,MSALGO,20170804,09:33:09,00028316494TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.13,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:33:09,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:33:09,0,0,0,29.485,,29.48948,855.2,Broker fill,,ESIBL,,,BROKERAGE,0.129999995,Y,EUR,0.13,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:33:09.309000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760110,8129,M,I,B,175,TRE.MA,ES0178165017,B16FTB9,MAD,29.485,29.4894,5159.88,5160.65,5160.65,MSALGO,20170804,09:33:09,00028316495TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.77,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:33:09,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:33:09,0,0,0,29.485,,29.4894,5160.65,Broker fill,,ESIBL,,,BROKERAGE,0.769999981,Y,EUR,0.77,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:33:09.309000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760111,8129,M,I,B,102,TRE.MA,ES0178165017,B16FTB9,MAD,29.505,29.50941,3009.51,3009.96,3009.96,MSALGO,20170804,09:33:09,00028316496TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.45,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:33:09,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:33:09,0,0,0,29.505,,29.50941,3009.96,Broker fill,,ESIBL,,,BROKERAGE,0.449999988,Y,EUR,0.45,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:33:09.328000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
